,name,mkdocs_theme,mkdocs_plugin,extra_dependencies,github_id,pypi_id,labels,category,homepage,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,description,projectrank,show,projectrank_placing,license,markdown_extension,trending,gitlab_id,gitlab_url,created_at,fork_count,open_issue_count,closed_issue_count,star_count,release_count,updated_at,shadowed,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,pypi,bitbucket_id
197,progress,,progress,,rdilweb/mkdocs-plugin-progress,,['plugin'],site-management,{},42.0,42.0,4.0,,,,,2,True,3.0,,,,,,,,,,,,,,,,,,,
198,mkdocs-exclude-unused-files,,exclude-unused-files,,JonasDoesThings/mkdocs-exclude-unused-files,mkdocs-exclude-unused-files,['plugin'],site-management,{},27.0,27.0,4.0,https://pypi.org/project/mkdocs-exclude-unused-files,,,,2,True,3.0,,,,,,,,,,,,,,,,,,,
199,git snippet,,gitsnippet,,SamazoOo/mkdocs-gitsnippet-plugin,mkdocs-gitsnippet-plugin,['plugin'],snippets-include,{},14.0,14.0,4.0,https://pypi.org/project/mkdocs-gitsnippet-plugin,,,,2,True,3.0,,,,,,,,,,,,,,,,,,,
200,Cluster,cluster,,,,mkdocs-cluster,['theme'],theming,https://gitlab.com/kaliko/mkdocs-cluster,,,,https://pypi.org/project/mkdocs-cluster,,,Another bootstrap theme for MkDocs.,1,True,3.0,,,,kaliko/mkdocs-cluster,https://gitlab.com/kaliko/mkdocs-cluster,2016-06-02 15:03:33,2.0,,1.0,6.0,0.0,2016-06-02 15:03:33.000000,,,,,,,
201,mkdocs-theme-topdf,topdf,,,kuri65536/mkdocs-theme-topdf,mkdocs-theme-topdf,['theme'],theming,{},4.0,4.0,,https://pypi.org/project/mkdocs-theme-topdf,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
202,KPN for MkDocs,kpn,,,kpn/mkdocs-kpn-theme,mkdocs-kpn,['theme'],theming,{},8.0,8.0,9.0,https://pypi.org/project/mkdocs-kpn,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
203,Zettelkasten,zettelkasten-solarized-light,['zettelkasten'],,buvis/mkdocs-zettelkasten,mkdocs-zettelkasten,['theme'],theming,{},6.0,6.0,5.0,https://pypi.org/project/mkdocs-zettelkasten,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
204,Risonia,risonia,"['risonia/color-theme', 'risonia/w3css-classes']",,unverbuggt/mkdocs-risonia-theme,mkdocs-risonia-theme,['theme'],theming,{},4.0,4.0,,https://pypi.org/project/mkdocs-risonia-theme,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
205,Landing,landing,,,TEParsons/mkdocs-landing,mkdocs-landing,['theme'],theming,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-landing,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
206,mkdocs-curriculum-vitae,curriculum-vitae,,,Paul-Riviere/mkdocs-curriculum-vitae,mkdocs-curriculum-vitae,['theme'],theming,{},3.0,3.0,3.0,https://pypi.org/project/mkdocs-curriculum-vitae,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
207,inari,,inari,,tkamenoko/inari,inari,['plugin'],api-docs,{},9.0,9.0,,https://pypi.org/project/inari,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
208,mkdocstrings-python,,,,mkdocstrings/python,mkdocstrings-python,,api-docs,{},,,29.0,https://pypi.org/project/mkdocstrings-python,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
209,mkdocs-pipeline-visualizer,,pipeline-visualizer,,obegron/mkdocs-pipeline-visualizer,mkdocs-pipeline-visualizer,['plugin'],api-docs,{},3.0,3.0,4.0,https://pypi.org/project/mkdocs-pipeline-visualizer,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
210,mkdocs-material-adr,,mkdocs-material-adr/adr,,Kl0ven/mkdocs-material-adr,mkdocs-material-adr,['plugin'],api-docs,{},12.0,12.0,2.0,https://pypi.org/project/mkdocs-material-adr,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
211,mkdocs-azure-pipelines,,mkdocs-azure-pipelines,,Wesztman/mkdocs-azure-pipelines,mkdocs-azure-pipelines,['plugin'],api-docs,{},2.0,2.0,3.0,https://pypi.org/project/mkdocs-azure-pipelines,67.0,67.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
212,markdown-figcap,,,,funk1d/markdown-figcap,markdown-figcap,['markdown'],charts,{},7.0,7.0,,https://pypi.org/project/markdown-figcap,,,,1,True,3.0,,markdown_figcap,,,,,,,,,,,,,,,,,
213,import-statement,,import-statement,,Rj40x40/mkdocs-import-statement-plugin,mkdocs-import-statement-plugin,['plugin'],charts,{},4.0,4.0,,https://pypi.org/project/mkdocs-import-statement-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
214,thumbnails,,thumbnails,,normanlorrain/mkdocs-thumbnails,mkdocs-thumbnails,['plugin'],charts,{},,,,https://pypi.org/project/mkdocs-thumbnails,102.0,102.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
215,mkdocs_protobuf,,mkdocs_protobuf,,rymurr/mkdocs-protobuf,mkdocs-protobuf,['plugin'],code-exec-templating,{},,,2.0,https://pypi.org/project/mkdocs-protobuf,,,Mkdocs plugin to render protobuf messages.,1,True,3.0,Apache-2,,,,,,,,,,,,,,,,,,
216,mkjsfiddle,,jsfiddle,,stadiamaps/mkjsfiddle,mkjsfiddle,['plugin'],code-exec-templating,{},3.0,3.0,,https://pypi.org/project/mkjsfiddle,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
217,mkdocs-git-latest-changes-plugin,,git-latest-changes,,tombreit/mkdocs-git-latest-changes-plugin,mkdocs-git-latest-changes-plugin,['plugin'],git-info,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-git-latest-changes-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
218,Github Releaase Changelog,,mkdocs_github_changelog,,djpugh/mkdocs_github_changelog,mkdocs-github-changelog,['plugin'],git-info,{},,,2.0,https://pypi.org/project/mkdocs-github-changelog,1068.0,1068.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
219,mkdocs-add-teaser,,mkdocs-add-teaser,,wilhelmer/mkdocs-add-teaser,mkdocs-add-teaser,['plugin'],html-css,{},8.0,8.0,3.0,https://pypi.org/project/mkdocs-add-teaser,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
220,mkdocs_safe_text,,mkdocs_safe_text,,raimon49/mkdocs-safe-text-plugin,mkdocs-safe-text-plugin,['plugin'],html-css,{},10.0,10.0,2.0,https://pypi.org/project/mkdocs-safe-text-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
221,mkdocs-mcp,,mcp,,ubaumann/mkdocs-mcp,mkdocs-mcp,['plugin'],integrations,{},,,,https://pypi.org/project/mkdocs-mcp,124.0,124.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
222,mkdocs-copy-to-llm,,copy-to-llm,,leonardocustodio/mkdocs-copy-to-llm,mkdocs-copy-to-llm,['plugin'],integrations,{},6.0,6.0,4.0,https://pypi.org/project/mkdocs-copy-to-llm,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
223,abs-to-rel,,abs-to-rel,,sander76/mkdocs-abs-rel-plugin,mkdocs-abs-rel-plugin,['plugin'],links-refs,{},38.0,38.0,2.0,https://pypi.org/project/mkdocs-abs-rel-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
224,unused-files,,unused_files,,wilhelmer/mkdocs-unused-files,mkdocs-unused-files,['plugin'],links-refs,{},40.0,40.0,2.0,https://pypi.org/project/mkdocs-unused-files,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
225,HEARTBEATS Flavored Markdown,,,,heartbeatsjp/markdown-extension-hbfm,hbfm,['markdown'],markdown,{},10.0,10.0,2.0,https://pypi.org/project/hbfm,,,,1,True,3.0,,"['hbfm.inline_coloring', 'hbfm.inline_list', 'hbfm.number_headers', 'hbfm.quote_uri_hash']",,,,,,,,,,,,,,,,,
226,Django Static Image,,,,,markdown-djangostaticimage,['markdown'],markdown,https://pypi.org/project/markdown-djangostaticimage/,,,,https://pypi.org/project/markdown-djangostaticimage,111.0,111.0,,1,True,3.0,,django_static_image,1.0,,,,,,,,,,,,,,,,melvinkcx/markdown-extension-django-static-image
227,Semantic Data Extension,,,,aleray/mdx_semanticdata,mdx-semanticdata,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-semanticdata,85.0,85.0,,1,True,3.0,,mdx_semanticdata,,,,,,,,,,,,,,,,,
228,Cite Extension,,,,aleray/mdx_cite,mdx-cite,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-cite,39.0,39.0,,1,True,3.0,,mdx_cite,,,,,,,,,,,,,,,,,
229,pagenav-generator,,pagenav-generator,,Andre601/mkdocs-pagenav-generator,,['plugin'],nav-pages,{},,,2.0,,,,,1,True,3.0,MIT,,,,,,,,,,,,,,,,,,
230,MkRefs,,mkrefs,,DerwenAI/mkrefs,mkrefs,['plugin'],nav-pages,{},5.0,5.0,2.0,https://pypi.org/project/mkrefs,145.0,145.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
231,SWAN Gallery,,swangallery,,swan-cern/mkdocs-swangallery,mkdocs-swangallery,['plugin'],nav-pages,{},3.0,3.0,3.0,https://pypi.org/project/mkdocs-swangallery,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
232,mk2pdf-export,,mk2pdf-export,,HaoLiuHust/mkdocs-mk2pdf-plugin,mkdocs-mk2pdf-plugin,['plugin'],site-conversion,{},3.0,3.0,4.0,https://pypi.org/project/mkdocs-mk2pdf-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
233,helm,,helm-repo,,M00nF1sh/mkdocs-helm,mkdocs-helm,['plugin'],site-conversion,{},,,,https://pypi.org/project/mkdocs-helm,75.0,75.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
234,mkdocs-autozip,,autozip,,martinohanlon/mkdocs_autozip,mkdocs-autozip,['plugin'],site-conversion,{},,,,https://pypi.org/project/mkdocs-autozip,132.0,132.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
235,mkdocs-zip-folders,,zip_folders,,JakubAndrysek/mkdocs-zip-folders,mkdocs-zip-folders,['plugin'],site-conversion,{},,,2.0,https://pypi.org/project/mkdocs-zip-folders,319.0,319.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,
236,multirepo,,,,wilhelmer/mkdocs-multirepo,mkdocs-multirepo,[],site-management,{},3.0,3.0,3.0,https://pypi.org/project/mkdocs-multirepo,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
237,MkDocs Merge,,,,ovasquez/mkdocs-merge,mkdocs-merge,[],site-management,{},9.0,9.0,3.0,https://pypi.org/project/mkdocs-merge,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
238,mkdocs-auto-refresh-build-pages,,auto-refresh-build-pages,,JakubAndrysek/mkdocs-auto-refresh-build-pages,mkdocs-auto-refresh-build-pages,['plugin'],site-management,{},7.0,7.0,,https://pypi.org/project/mkdocs-auto-refresh-build-pages,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,
239,docSkimmer,docskimmer,,,hfagerlund/mkdocs-docskimmer,,['theme'],theming,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
240,Bootstrap 4,bootstrap4,"['bootstrap4-blockquotes', 'bootstrap4-tables']",,LukeCarrier/mkdocs-theme-bootstrap4,mkdocs-theme-bootstrap4,['theme'],theming,{},,,3.0,https://pypi.org/project/mkdocs-theme-bootstrap4,,,,0,True,,,,,,,,,,,,,,['mkdocs_theme'],,,,,,
241,Alabaster,alabaster,,,notpushkin/mkdocs-alabaster,mkdocs-alabaster,['theme'],theming,{},,,10.0,https://pypi.org/project/mkdocs-alabaster,,,,0,True,,,,,,,,,,,,,,,,,,,,
242,Torillic,torillic,,,TEParsons/torillic,mkdocs-torillic,['theme'],theming,{},,,4.0,https://pypi.org/project/mkdocs-torillic,,,,0,True,,,,,,,,,,,,,,,,,,,,
243,doxygen,,doxygen,,pieterdavid/mkdocs-doxygen-plugin,,['plugin'],api-docs,{},,,3.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,
244,mkdocs-yaarg-plugin,,yaarg,,g6123/mkdocs-yaarg-plugin,mkdocs-yaarg-plugin,['plugin'],api-docs,{},2.0,2.0,,https://pypi.org/project/mkdocs-yaarg-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
245,mkdocs-apidescribed-plugin,,apidescribed,,idlesign/mkdocs-apidescribed-plugin,mkdocs-apidescribed-plugin,['plugin'],api-docs,{},,,,https://pypi.org/project/mkdocs-apidescribed-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
246,blog,,blog,,andyoakley/mkdocs-blog,,['plugin'],blogging,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
247,rss,,rss,,Guts/mkdocs-rss-plugin,mkdocs-rss-plugin,['plugin'],blogging,{},,,20.0,https://pypi.org/project/mkdocs-rss-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
248,table-reader,,table-reader,,timvink/mkdocs-table-reader-plugin,mkdocs-table-reader-plugin,['plugin'],charts,{},,,9.0,https://pypi.org/project/mkdocs-table-reader-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
249,charts,,charts,,timvink/mkdocs-charts-plugin,mkdocs-charts-plugin,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-charts-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
250,drawio-exporter,,drawio-exporter,,LukeCarrier/mkdocs-drawio-exporter,mkdocs-drawio-exporter,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-drawio-exporter,,,,0,True,,,,,,,,,,,,,,,,,,,,
251,sequence-js,,sequence-js,,fcannizzaro/mkdocs-sequence-js-plugin,,['plugin'],charts,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
252,docutools,,"['lcd-find-pages', 'lcd-custom-dir', 'lcd-blacklist', 'lcd-lp', 'lcd-md-replace', 'lcd-page-tree', 'lcd-stats']",,axiros/docutools,docutools,['plugin'],charts,{},,,5.0,https://pypi.org/project/docutools,,,,0,True,,,,,,,,,,,,,,,,,,,,
253,plotly charts,,plotly,,haoda-li/mkdocs-plotly-plugin,mkdocs-plotly-plugin,['plugin'],charts,{},,,4.0,https://pypi.org/project/mkdocs-plotly-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
254,Family tree example,,,,unverbuggt/mkdocs-familytree-example,,[],charts,{},,,6.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,
255,jinja2sandbox,,jinja2sandbox,,rkoe/mkdocs-jinja2sandbox,,['plugin'],code-exec-templating,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
256,mkdocs-jupyterlite,,jupyterlite,,NickCrews/mkdocs-jupyterlite,mkdocs-jupyterlite,['plugin'],code-exec-templating,{},,,3.0,https://pypi.org/project/mkdocs-jupyterlite,,,,0,True,,,,,,,,,,,,,,,,,,,,
257,Termynal,,termynal,,termynal/termynal.py,termynal,['plugin'],code-exec-templating,{},,,8.0,https://pypi.org/project/termynal,,,,0,True,,,,,,,,,,,,,,,,,,,,
258,docstyler,,docstyler,,hfagerlund/mkdocs-docstyler-plugin,,['plugin'],html-css,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
259,toggle-sidebar,,toggle-sidebar,,six-two/mkdocs-toggle-sidebar-plugin,mkdocs-toggle-sidebar-plugin,['plugin'],html-css,{},,,3.0,https://pypi.org/project/mkdocs-toggle-sidebar-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
260,mk-append-to-head,,mk-append-to-head,,marcelaodev/mk-append-to-head,mk-append-to-head,['plugin'],html-css,{},,,,https://pypi.org/project/mk-append-to-head,,,,0,True,,,,,,,,,,,,,,,,,,,,
261,swagger,,swagger,,allevo/mkdocs-swagger-plugin,,['plugin'],integrations,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
262,factsheet,,factsheet,,inuits/mkdocs-factsheet,,['plugin'],integrations,{},,,4.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,
263,Vercel Password Protection,,vercel_pw,,six-two/mkdocs-vercel-pw-plugin,mkdocs-vercel-pw-plugin,['plugin'],integrations,{},,,,https://pypi.org/project/mkdocs-vercel-pw-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
264,Autolink References,,autolink_references,,theskumar/autolink-references-mkdocs-plugin,autolink-references-mkdocs-plugin,['plugin'],links-refs,{},,,3.0,https://pypi.org/project/autolink-references-mkdocs-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
265,ArgRef,,argref,,rhshadrach/mkdocs-argref-plugin,mkdocs-argref-plugin,['plugin'],links-refs,{},,,5.0,https://pypi.org/project/mkdocs-argref-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
266,ezglossary,,ezglossary,,realtimeprojects/mkdocs-ezglossary,mkdocs-ezglossary-plugin,['plugin'],links-refs,{},,,6.0,https://pypi.org/project/mkdocs-ezglossary-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
267,webcontext,,webcontext,,Darrelk/mkdocs-webcontext-plugin,mkdocs-webcontext-plugin,['plugin'],links-refs,{},6.0,6.0,2.0,https://pypi.org/project/mkdocs-webcontext-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
268,emailprotect,,emailprotect,,rkoe/mkdocs-emailprotect,,['plugin'],links-refs,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
269,alternate-link,,alternate-link,,cmitu/mkdocs-altlink-plugin,,['plugin'],links-refs,{},,,3.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,
270,Wikilink Plus,,,,neurobin/mdx_wikilink_plus,mdx-wikilink-plus,['markdown'],links-refs,{},,,5.0,https://pypi.org/project/mdx-wikilink-plus,,,,0,True,,,mdx_wikilink_plus,,,,,,,,,,,,,,,,,
271,Breakless Lists,,,,adamb70/mdx-breakless-lists,mdx-breakless-lists,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-breakless-lists,,,,0,True,,,mdx_breakless_lists,,,,,,,,,,,,,,,,,
272,python-asciimathml,,,,ShadowKyogre/python-asciimathml,asciimathml,['markdown'],markdown,{},,,8.0,https://pypi.org/project/asciimathml,,,,0,True,,,mdx_asciimathml,,,,,,,,,,,,,,,,,
273,markdown-icons,,,,MadLittleMods/markdown-icons,markdown-iconfonts,['markdown'],markdown,{},,,4.0,https://pypi.org/project/markdown-iconfonts,,,,0,True,,,iconfonts,,,,,,,,,,,,,,,,,
274,markdown_sub_sup,,,,alberic89/markdown_sub_sup,markdown-sub-sup,['markdown'],markdown,{},,,,https://pypi.org/project/markdown-sub-sup,,,,0,True,,,markdown_sub_sup,,,,,,,,,,,,,,,,,
275,Semantic WikiLinks Extension,,,,aleray/mdx_semanticwikilinks,mdx-semanticwikilinks,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-semanticwikilinks,,,,0,True,,,mdx_semanticwikilinks,,,,,,,,,,,,,,,,,
276,section-index,,section-index,,oprypin/mkdocs-section-index,mkdocs-section-index,['plugin'],nav-pages,{},,,3.0,https://pypi.org/project/mkdocs-section-index,,,,0,True,,,,,,,,,,,,,,,,,,,,
277,awesome-list,,awesome-list,,carlosperate/mkdocs-awesome-list-plugin,,['plugin'],nav-pages,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
278,filename-title,,filename_title,,mipro98/mkdocs-filename-title-plugin,,['plugin'],nav-pages,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,
279,mkdocs-pug,,,,vzhong/mkdocs_pug,mkdocs-pug,[],nav-pages,{},,,,https://pypi.org/project/mkdocs-pug,17.0,17.0,,0,True,,,,,,,,,,,,,,,,,,,,
280,mkdocs-gallery,,gallery,,smarie/mkdocs-gallery,mkdocs-gallery,['plugin'],nav-pages,{},,,10.0,https://pypi.org/project/mkdocs-gallery,,,,0,True,,,,,,,,,,,,,,,,,,,,
281,include directory to navigation,,include_dir_to_nav,,mysiki/mkdocs_include_dir_to_nav,mkdocs-include-dir-to-nav,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-include-dir-to-nav,,,,0,True,,,,,,,,,,,,,,,,,,,,
282,MkDocs Remove Sections Plugin,,remove_sections,,six-two/mkdocs-remove-sections-plugin,mkdocs-remove-sections-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-remove-sections-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
283,mkdocs-navsorted-plugin,,navsorted,,idlesign/mkdocs-navsorted-plugin,mkdocs-navsorted-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-navsorted-plugin,,,mkdocs plugin to get nav sorted without yml directives.,0,True,,,,,,,,,,,,,,,,,,,,
284,authors,,authors,,thomaszwagerman/mkdocs-authors-plugin,mkdocs-authors-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-authors-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
285,mkdocs-codecheck,,,,byrnereese/codechecker-mkdocs,mkdocs-codecheck,[],quality,{},,,6.0,https://pypi.org/project/mkdocs-codecheck,,,"Traverses a directory tree looking for code samples, then attempts to validate each code sample found.",0,True,,,,,,,,,,,,,,,,,,,,
286,mktestdocs,,,,koaning/mktestdocs,mktestdocs,[],quality,{},,,6.0,https://pypi.org/project/mktestdocs,,,,0,True,,,,,,,,,,,,,,,,,,,,
287,print-site,,print-site,,timvink/mkdocs-print-site-plugin,mkdocs-print-site-plugin,['plugin'],site-conversion,{},,,17.0,https://pypi.org/project/mkdocs-print-site-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
288,octadocs-adr,,octadocs_adr,,octadocs/octadocs-adr,octadocs-adr,['plugin'],site-management,{},,,,https://pypi.org/project/octadocs-adr,,,,0,True,,,,,,,,,,,,,,,,,,,,
289,mkdocs-yamp,,yamp,,boozallen/mkdocs-yamp-plugin,mkdocs-yamp,['plugin'],site-management,{},7.0,7.0,2.0,https://pypi.org/project/mkdocs-yamp,,,,0,True,,,,,,,,,,,,,,,,,,,,
290,mkdocs-exclude-tagged-files,,mkdocs_exclude_tagged_files,,JonasDoesThings/mkdocs-exclude-tagged-files,mkdocs-exclude-tagged-files,['plugin'],site-management,{},4.0,4.0,2.0,https://pypi.org/project/mkdocs-exclude-tagged-files,,,,0,True,,,,,,,,,,,,,,,,,,,,
291,mkdocs-required-frontmatter-plugin,,required-frontmatter,,unmc-vcr/mkdocs-required-frontmatter-plugin,mkdocs-required-frontmatter-plugin,['plugin'],site-management,{},2.0,2.0,,https://pypi.org/project/mkdocs-required-frontmatter-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,
292,Mdx Include,,,,neurobin/mdx_include,mdx-include,['markdown'],snippets-include,{},,,3.0,https://pypi.org/project/mdx-include,,,,0,True,,,mdx_include,,,,,,,,,,,,,,,,,
293,mkdocs-rtl,,,,mberneti/mkdocs-rtl,,[],theming,{},,,2.0,,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
294,mkdocs-typedoc,,typedoc,,JakubAndrysek/mkdocs-typedoc,mkdocs-typedoc,['plugin'],api-docs,{},,,2.0,https://pypi.org/project/mkdocs-typedoc,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
295,python-mkblog,,mkblog,,derJD/python-mkblog,mkblog,['plugin'],blogging,{},,,2.0,https://pypi.org/project/mkblog,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
296,Markdown aafigure,,,,mbarkhau/markdown-aafigure,markdown-aafigure,['markdown'],charts,{},,,2.0,https://pypi.org/project/markdown-aafigure,,,,-1,True,3.0,,markdown_aafigure,,,,,,,,,,,,,,,,,
297,badges,,badges,,six-two/mkdocs-badges,mkdocs-badges,['plugin'],charts,{},,,2.0,https://pypi.org/project/mkdocs-badges,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
298,MkDocs Dependency License Information,,mkdocs_licenseinfo,,djpugh/mkdocs_licenseinfo,mkdocs-licenseinfo,['plugin'],integrations,{},,,2.0,https://pypi.org/project/mkdocs-licenseinfo,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
299,mkdocs-site-urls,,site-urls,,OctoPrint/mkdocs-site-urls,mkdocs-site-urls,['plugin'],links-refs,{},,,2.0,https://pypi.org/project/mkdocs-site-urls,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
300,MkDocs Backlinks Section Plugin,,backlinks_section,,six-two/mkdocs-backlinks-section-plugin,mkdocs-backlinks-section-plugin,['plugin'],links-refs,{},,,2.0,https://pypi.org/project/mkdocs-backlinks-section-plugin,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
301,Markdown Checklist,,,,FND/markdown-checklist,markdown-checklist,['markdown'],markdown,{},,,2.0,https://pypi.org/project/markdown-checklist,,,,-1,True,3.0,,markdown_checklist.extension,,,,,,,,,,,,,,,,,
302,multiple,,multiple,,experimaestro/mkdocs-multiple,mkdocs-multiple,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-multiple,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
303,mkdocs-new-features-notifier,,mkdocs-new-features-notifier,,kevin-411/mkdocs-new-features-notifier,mkdocs-new-features-notifier,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-new-features-notifier,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
304,mkdocs-note,,mkdocs-note,,virtualguard101/mkdocs-note,mkdocs-note,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-note,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,
